date,ukey,value,factor
2023-07-31,2633,-234.77,risk_fac_growth_np_yoy
2023-07-31,2635,18.15,risk_fac_growth_np_yoy
2023-07-31,2634,31.03,risk_fac_growth_np_yoy
2023-07-31,2636,-87.38,risk_fac_growth_np_yoy
2023-07-31,2640,-97.35,risk_fac_growth_np_yoy
2023-07-31,2638,105.04,risk_fac_growth_np_yoy
2023-07-31,2639,-78.96,risk_fac_growth_np_yoy
2023-07-31,2637,-108.78,risk_fac_growth_np_yoy
2023-07-31,2642,-78.33,risk_fac_growth_np_yoy
2023-07-31,2644,13.6,risk_fac_growth_np_yoy
2023-07-31,2643,15.1,risk_fac_growth_np_yoy
2023-07-31,2641,-85.89,risk_fac_growth_np_yoy
2023-07-31,2645,-23.58,risk_fac_growth_np_yoy
2023-07-31,2646,19.05,risk_fac_growth_np_yoy
2023-07-31,2647,-167.63,risk_fac_growth_np_yoy
2023-07-31,2648,-49.02,risk_fac_growth_np_yoy
2023-07-31,2649,-23.45,risk_fac_growth_np_yoy
2023-07-31,2650,1239.54,risk_fac_growth_np_yoy
2023-07-31,2651,9.9,risk_fac_growth_np_yoy
2023-07-31,2652,35.31,risk_fac_growth_np_yoy
2023-07-31,2653,-19.72,risk_fac_growth_np_yoy
2023-07-31,2656,-4.86,risk_fac_growth_np_yoy
2023-07-31,2654,54.06,risk_fac_growth_np_yoy
2023-07-31,2655,-5.27,risk_fac_growth_np_yoy
2023-07-31,2657,-81.86,risk_fac_growth_np_yoy
2023-07-31,2660,27.7,risk_fac_growth_np_yoy
2023-07-31,2658,27.89,risk_fac_growth_np_yoy
2023-07-31,2659,19.92,risk_fac_growth_np_yoy
2023-07-31,2661,129.48,risk_fac_growth_np_yoy
2023-07-31,2663,62.98,risk_fac_growth_np_yoy
2023-07-31,2662,327.95,risk_fac_growth_np_yoy
2023-07-31,2664,24.44,risk_fac_growth_np_yoy
2023-07-31,2666,-20.31,risk_fac_growth_np_yoy
2023-07-31,2667,185.9,risk_fac_growth_np_yoy
2023-07-31,2668,630.18,risk_fac_growth_np_yoy
2023-07-31,2669,117.83,risk_fac_growth_np_yoy
2023-07-31,2670,-668.02,risk_fac_growth_np_yoy
2023-07-31,2671,-3729.26,risk_fac_growth_np_yoy
2023-07-31,2672,-412.17,risk_fac_growth_np_yoy
2023-07-31,2673,-69.64,risk_fac_growth_np_yoy
2023-07-31,2674,-16.96,risk_fac_growth_np_yoy
2023-07-31,2675,102.75,risk_fac_growth_np_yoy
2023-07-31,2676,23.99,risk_fac_growth_np_yoy
2023-07-31,2677,-31.97,risk_fac_growth_np_yoy
2023-07-31,2679,-8.9,risk_fac_growth_np_yoy
2023-07-31,2678,-42.09,risk_fac_growth_np_yoy
2023-07-31,2681,65.59,risk_fac_growth_np_yoy
2023-07-31,2682,-701.5,risk_fac_growth_np_yoy
2023-07-31,2685,87.31,risk_fac_growth_np_yoy
2023-07-31,2683,16.78,risk_fac_growth_np_yoy
2023-07-31,2686,-11.2,risk_fac_growth_np_yoy
2023-07-31,2687,111.07,risk_fac_growth_np_yoy
2023-07-31,2689,-296.35,risk_fac_growth_np_yoy
2023-07-31,2688,-19.63,risk_fac_growth_np_yoy
2023-07-31,2691,-19.03,risk_fac_growth_np_yoy
2023-07-31,2690,42.85,risk_fac_growth_np_yoy
2023-07-31,2693,144.34,risk_fac_growth_np_yoy
2023-07-31,2694,77.16,risk_fac_growth_np_yoy
2023-07-31,2692,47.74,risk_fac_growth_np_yoy
2023-07-31,2695,-78.69,risk_fac_growth_np_yoy
2023-07-31,2696,132.33,risk_fac_growth_np_yoy
2023-07-31,2697,0.9,risk_fac_growth_np_yoy
2023-07-31,2698,-9.24,risk_fac_growth_np_yoy
2023-07-31,2700,141.53,risk_fac_growth_np_yoy
2023-07-31,2701,-36.69,risk_fac_growth_np_yoy
2023-07-31,2703,-53.67,risk_fac_growth_np_yoy
2023-07-31,2705,21.32,risk_fac_growth_np_yoy
2023-07-31,2702,283.58,risk_fac_growth_np_yoy
2023-07-31,2706,0.77,risk_fac_growth_np_yoy
2023-07-31,2707,52.18,risk_fac_growth_np_yoy
2023-07-31,2708,-188.3,risk_fac_growth_np_yoy
2023-07-31,2709,-53.62,risk_fac_growth_np_yoy
2023-07-31,2712,113.42,risk_fac_growth_np_yoy
2023-07-31,2713,62.94,risk_fac_growth_np_yoy
2023-07-31,2714,92.16,risk_fac_growth_np_yoy
2023-07-31,2715,-2017.16,risk_fac_growth_np_yoy
2023-07-31,2716,-1218.32,risk_fac_growth_np_yoy
2023-07-31,2717,-3311.92,risk_fac_growth_np_yoy
2023-07-31,2718,129.33,risk_fac_growth_np_yoy
2023-07-31,2719,-2002.79,risk_fac_growth_np_yoy
2023-07-31,2721,-178.05,risk_fac_growth_np_yoy
2023-07-31,2722,-18.99,risk_fac_growth_np_yoy
2023-07-31,2723,-44.29,risk_fac_growth_np_yoy
2023-07-31,2724,-64.55,risk_fac_growth_np_yoy
2023-07-31,2725,-63.15,risk_fac_growth_np_yoy
2023-07-31,2726,-9.56,risk_fac_growth_np_yoy
2023-07-31,2727,9.59,risk_fac_growth_np_yoy
2023-07-31,2728,40.41,risk_fac_growth_np_yoy
2023-07-31,2729,25.93,risk_fac_growth_np_yoy
2023-07-31,2730,4.72,risk_fac_growth_np_yoy
2023-07-31,2731,40.25,risk_fac_growth_np_yoy
2023-07-31,2732,-37.01,risk_fac_growth_np_yoy
2023-07-31,2734,-28.63,risk_fac_growth_np_yoy
2023-07-31,2733,137.21,risk_fac_growth_np_yoy
2023-07-31,2735,-16.65,risk_fac_growth_np_yoy
2023-07-31,2736,-39.81,risk_fac_growth_np_yoy
2023-07-31,2737,23.05,risk_fac_growth_np_yoy
2023-07-31,2738,485.85,risk_fac_growth_np_yoy
2023-07-31,2739,601.57,risk_fac_growth_np_yoy
2023-07-31,2741,-633.72,risk_fac_growth_np_yoy
2023-07-31,2743,-40.24,risk_fac_growth_np_yoy
2023-07-31,2742,-756.42,risk_fac_growth_np_yoy
2023-07-31,2745,-83.27,risk_fac_growth_np_yoy
2023-07-31,2746,56.26,risk_fac_growth_np_yoy
2023-07-31,2747,36.28,risk_fac_growth_np_yoy
2023-07-31,2748,-7.89,risk_fac_growth_np_yoy
2023-07-31,2749,-44.9,risk_fac_growth_np_yoy
2023-07-31,2752,22.83,risk_fac_growth_np_yoy
2023-07-31,2753,-87.58,risk_fac_growth_np_yoy
2023-07-31,2755,-159.44,risk_fac_growth_np_yoy
2023-07-31,2756,612.42,risk_fac_growth_np_yoy
2023-07-31,2757,-0.35,risk_fac_growth_np_yoy
2023-07-31,2759,-29.36,risk_fac_growth_np_yoy
2023-07-31,2758,-7.11,risk_fac_growth_np_yoy
2023-07-31,2760,-34.5,risk_fac_growth_np_yoy
2023-07-31,2761,-7.39,risk_fac_growth_np_yoy
2023-07-31,2762,-729.99,risk_fac_growth_np_yoy
2023-07-31,2763,-51.21,risk_fac_growth_np_yoy
2023-07-31,2766,101.32,risk_fac_growth_np_yoy
2023-07-31,2765,-11.65,risk_fac_growth_np_yoy
2023-07-31,2767,43.62,risk_fac_growth_np_yoy
2023-07-31,2768,3.14,risk_fac_growth_np_yoy
2023-07-31,2769,-325.67,risk_fac_growth_np_yoy
2023-07-31,2771,-23.26,risk_fac_growth_np_yoy
2023-07-31,2772,188.08,risk_fac_growth_np_yoy
2023-07-31,2773,112.94,risk_fac_growth_np_yoy
2023-07-31,2775,77.79,risk_fac_growth_np_yoy
2023-07-31,2774,282.87,risk_fac_growth_np_yoy
2023-07-31,2777,-15.71,risk_fac_growth_np_yoy
2023-07-31,2779,119.04,risk_fac_growth_np_yoy
2023-07-31,2778,-141.43,risk_fac_growth_np_yoy
2023-07-31,2780,-26.79,risk_fac_growth_np_yoy
2023-07-31,2782,323.46,risk_fac_growth_np_yoy
2023-07-31,2783,133.79,risk_fac_growth_np_yoy
2023-07-31,2785,-17.66,risk_fac_growth_np_yoy
2023-07-31,2786,56.04,risk_fac_growth_np_yoy
2023-07-31,2787,-38.45,risk_fac_growth_np_yoy
2023-07-31,2788,12.84,risk_fac_growth_np_yoy
2023-07-31,2789,101.14,risk_fac_growth_np_yoy
2023-07-31,2790,8.74,risk_fac_growth_np_yoy
2023-07-31,2791,37.33,risk_fac_growth_np_yoy
2023-07-31,2792,70.88,risk_fac_growth_np_yoy
2023-07-31,2793,-401.79,risk_fac_growth_np_yoy
2023-07-31,2795,-242.93,risk_fac_growth_np_yoy
2023-07-31,2796,95.29,risk_fac_growth_np_yoy
2023-07-31,2797,-46.22,risk_fac_growth_np_yoy
2023-07-31,2798,-2282.82,risk_fac_growth_np_yoy
2023-07-31,2800,-91.3,risk_fac_growth_np_yoy
2023-07-31,2799,-18.58,risk_fac_growth_np_yoy
2023-07-31,2801,21.03,risk_fac_growth_np_yoy
2023-07-31,2802,-1.61,risk_fac_growth_np_yoy
2023-07-31,2803,-19.05,risk_fac_growth_np_yoy
2023-07-31,2805,184.24,risk_fac_growth_np_yoy
2023-07-31,2807,12.78,risk_fac_growth_np_yoy
2023-07-31,2806,-296.11,risk_fac_growth_np_yoy
2023-07-31,2808,,risk_fac_growth_np_yoy
2023-07-31,2809,-20.23,risk_fac_growth_np_yoy
2023-07-31,2810,7.36,risk_fac_growth_np_yoy
2023-07-31,2811,-1090.66,risk_fac_growth_np_yoy
2023-07-31,2812,47.2,risk_fac_growth_np_yoy
2023-07-31,2813,-37.28,risk_fac_growth_np_yoy
2023-07-31,2815,-0.23,risk_fac_growth_np_yoy
2023-07-31,2816,-710.61,risk_fac_growth_np_yoy
2023-07-31,2817,6.97,risk_fac_growth_np_yoy
2023-07-31,2818,-14.72,risk_fac_growth_np_yoy
2023-07-31,2819,417.19,risk_fac_growth_np_yoy
2023-07-31,2820,-431.72,risk_fac_growth_np_yoy
2023-07-31,2821,208.77,risk_fac_growth_np_yoy
2023-07-31,2822,-87.62,risk_fac_growth_np_yoy
2023-07-31,2824,-0.81,risk_fac_growth_np_yoy
2023-07-31,2825,470.87,risk_fac_growth_np_yoy
2023-07-31,2823,94.77,risk_fac_growth_np_yoy
2023-07-31,2826,3.91,risk_fac_growth_np_yoy
2023-07-31,2827,1.53,risk_fac_growth_np_yoy
2023-07-31,2829,33.77,risk_fac_growth_np_yoy
2023-07-31,2828,-1590.67,risk_fac_growth_np_yoy
2023-07-31,2830,-34.98,risk_fac_growth_np_yoy
2023-07-31,2832,16.5,risk_fac_growth_np_yoy
2023-07-31,2831,45.46,risk_fac_growth_np_yoy
2023-07-31,2833,-12.57,risk_fac_growth_np_yoy
2023-07-31,2835,21.17,risk_fac_growth_np_yoy
2023-07-31,2836,-26.97,risk_fac_growth_np_yoy
2023-07-31,2837,97.84,risk_fac_growth_np_yoy
2023-07-31,2839,29.0,risk_fac_growth_np_yoy
2023-07-31,2838,-32.51,risk_fac_growth_np_yoy
2023-07-31,2840,145.59,risk_fac_growth_np_yoy
2023-07-31,2843,86.9,risk_fac_growth_np_yoy
2023-07-31,2841,21.98,risk_fac_growth_np_yoy
2023-07-31,2842,-266.72,risk_fac_growth_np_yoy
2023-07-31,2845,-111.1,risk_fac_growth_np_yoy
2023-07-31,2846,-221.73,risk_fac_growth_np_yoy
2023-07-31,2848,95.68,risk_fac_growth_np_yoy
2023-07-31,2847,100.01,risk_fac_growth_np_yoy
2023-07-31,2849,14.36,risk_fac_growth_np_yoy
2023-07-31,2850,66.39,risk_fac_growth_np_yoy
2023-07-31,2851,119.12,risk_fac_growth_np_yoy
2023-07-31,2852,-117.7,risk_fac_growth_np_yoy
2023-07-31,2853,121.08,risk_fac_growth_np_yoy
2023-07-31,2857,-33.63,risk_fac_growth_np_yoy
2023-07-31,2855,48.7181677351,risk_fac_growth_np_yoy
2023-07-31,2856,11.18,risk_fac_growth_np_yoy
2023-07-31,2858,-2499.91,risk_fac_growth_np_yoy
2023-07-31,2860,-17.21,risk_fac_growth_np_yoy
2023-07-31,2859,-57.35,risk_fac_growth_np_yoy
2023-07-31,2861,-223.62,risk_fac_growth_np_yoy
2023-07-31,2863,-16.5,risk_fac_growth_np_yoy
2023-07-31,2862,-4061.36,risk_fac_growth_np_yoy
2023-07-31,2864,8.58,risk_fac_growth_np_yoy
2023-07-31,2865,1535.94,risk_fac_growth_np_yoy
2023-07-31,2866,-42.61,risk_fac_growth_np_yoy
2023-07-31,2867,26.06,risk_fac_growth_np_yoy
2023-07-31,2868,-368.2,risk_fac_growth_np_yoy
2023-07-31,2869,109.99,risk_fac_growth_np_yoy
2023-07-31,2870,72.18,risk_fac_growth_np_yoy
2023-07-31,2871,123.31,risk_fac_growth_np_yoy
2023-07-31,2872,-33.56,risk_fac_growth_np_yoy
2023-07-31,2873,15.4,risk_fac_growth_np_yoy
2023-07-31,2875,-7736.42,risk_fac_growth_np_yoy
2023-07-31,2876,-38.84,risk_fac_growth_np_yoy
2023-07-31,2877,32.17,risk_fac_growth_np_yoy
2023-07-31,2878,44.79,risk_fac_growth_np_yoy
2023-07-31,2879,-78.8,risk_fac_growth_np_yoy
2023-07-31,2880,-42.83,risk_fac_growth_np_yoy
2023-07-31,2881,8.21,risk_fac_growth_np_yoy
2023-07-31,2883,-15.24,risk_fac_growth_np_yoy
2023-07-31,2882,329.92,risk_fac_growth_np_yoy
2023-07-31,2885,614.43,risk_fac_growth_np_yoy
2023-07-31,2884,-12.7,risk_fac_growth_np_yoy
2023-07-31,2887,-7.39,risk_fac_growth_np_yoy
2023-07-31,2886,-76.92,risk_fac_growth_np_yoy
2023-07-31,2888,-156.36,risk_fac_growth_np_yoy
2023-07-31,2889,-34.57,risk_fac_growth_np_yoy
2023-07-31,2890,-8.62,risk_fac_growth_np_yoy
2023-07-31,2891,-8.38,risk_fac_growth_np_yoy
2023-07-31,2892,-28.57,risk_fac_growth_np_yoy
2023-07-31,2893,12.73,risk_fac_growth_np_yoy
2023-07-31,2895,52.11,risk_fac_growth_np_yoy
2023-07-31,2896,-18.43,risk_fac_growth_np_yoy
2023-07-31,2897,76.78,risk_fac_growth_np_yoy
2023-07-31,2898,,risk_fac_growth_np_yoy
2023-07-31,2899,276.69,risk_fac_growth_np_yoy
2023-07-31,2900,-91.39,risk_fac_growth_np_yoy
2023-07-31,2901,-86.3,risk_fac_growth_np_yoy
2023-07-31,2902,218.77,risk_fac_growth_np_yoy
2023-07-31,2903,-24.63,risk_fac_growth_np_yoy
2023-07-31,2905,-7.13,risk_fac_growth_np_yoy
2023-07-31,2906,27.4,risk_fac_growth_np_yoy
2023-07-31,2907,7.21,risk_fac_growth_np_yoy
2023-07-31,2908,24.26,risk_fac_growth_np_yoy
2023-07-31,2909,-79.95,risk_fac_growth_np_yoy
2023-07-31,2911,4.01,risk_fac_growth_np_yoy
2023-07-31,2910,-44.1,risk_fac_growth_np_yoy
2023-07-31,2912,207.92,risk_fac_growth_np_yoy
2023-07-31,2913,-37.41,risk_fac_growth_np_yoy
2023-07-31,2916,10.74,risk_fac_growth_np_yoy
2023-07-31,2915,6.47,risk_fac_growth_np_yoy
2023-07-31,2918,-221.13,risk_fac_growth_np_yoy
2023-07-31,2917,-36.7,risk_fac_growth_np_yoy
2023-07-31,2920,42.13,risk_fac_growth_np_yoy
2023-07-31,2919,-81.03,risk_fac_growth_np_yoy
2023-07-31,2921,-65.26,risk_fac_growth_np_yoy
2023-07-31,2922,-1.71,risk_fac_growth_np_yoy
2023-07-31,2923,11.24,risk_fac_growth_np_yoy
2023-07-31,2925,-36.57,risk_fac_growth_np_yoy
2023-07-31,2926,336.702151771,risk_fac_growth_np_yoy
2023-07-31,2927,8.0,risk_fac_growth_np_yoy
2023-07-31,2928,-1653.77,risk_fac_growth_np_yoy
2023-07-31,2929,20.16,risk_fac_growth_np_yoy
2023-07-31,2930,-17.63,risk_fac_growth_np_yoy
2023-07-31,2931,-38.66,risk_fac_growth_np_yoy
2023-07-31,2932,197.79,risk_fac_growth_np_yoy
2023-07-31,2933,-224.36,risk_fac_growth_np_yoy
2023-07-31,2935,-4.98,risk_fac_growth_np_yoy
2023-07-31,2936,-24.92,risk_fac_growth_np_yoy
2023-07-31,2937,93.03,risk_fac_growth_np_yoy
2023-07-31,2938,51.07,risk_fac_growth_np_yoy
2023-07-31,2940,6.22,risk_fac_growth_np_yoy
2023-07-31,2941,39.08,risk_fac_growth_np_yoy
2023-07-31,2942,-26.45,risk_fac_growth_np_yoy
2023-07-31,2939,-49.09,risk_fac_growth_np_yoy
2023-07-31,2943,1538.08,risk_fac_growth_np_yoy
2023-07-31,2945,-3.94,risk_fac_growth_np_yoy
2023-07-31,2946,15.77,risk_fac_growth_np_yoy
2023-07-31,2947,517.43,risk_fac_growth_np_yoy
2023-07-31,2948,5.48,risk_fac_growth_np_yoy
2023-07-31,2950,-5.66,risk_fac_growth_np_yoy
2023-07-31,2951,-165.64,risk_fac_growth_np_yoy
2023-07-31,2949,6.48,risk_fac_growth_np_yoy
2023-07-31,2953,-33.85,risk_fac_growth_np_yoy
2023-07-31,2952,164.35,risk_fac_growth_np_yoy
2023-07-31,2955,134.44,risk_fac_growth_np_yoy
2023-07-31,2956,39.01,risk_fac_growth_np_yoy
2023-07-31,2957,9.8,risk_fac_growth_np_yoy
2023-07-31,2958,5.58,risk_fac_growth_np_yoy
2023-07-31,2959,36.31,risk_fac_growth_np_yoy
2023-07-31,2960,7.51,risk_fac_growth_np_yoy
2023-07-31,2961,-41.74,risk_fac_growth_np_yoy
2023-07-31,2962,5.06,risk_fac_growth_np_yoy
2023-07-31,2965,300.38,risk_fac_growth_np_yoy
2023-07-31,2963,-1274.14,risk_fac_growth_np_yoy
2023-07-31,2966,26.13,risk_fac_growth_np_yoy
2023-07-31,2967,0.98,risk_fac_growth_np_yoy
2023-07-31,2968,11.8,risk_fac_growth_np_yoy
2023-07-31,2969,-89.61,risk_fac_growth_np_yoy
2023-07-31,2970,-567.49,risk_fac_growth_np_yoy
2023-07-31,2971,-16.69,risk_fac_growth_np_yoy
2023-07-31,2972,-19.2,risk_fac_growth_np_yoy
2023-07-31,2973,23.3,risk_fac_growth_np_yoy
2023-07-31,2976,46.66,risk_fac_growth_np_yoy
2023-07-31,2977,-34.68,risk_fac_growth_np_yoy
2023-07-31,2975,-16.96,risk_fac_growth_np_yoy
2023-07-31,2978,-23.72,risk_fac_growth_np_yoy
2023-07-31,2979,0.91,risk_fac_growth_np_yoy
2023-07-31,2980,-34.02,risk_fac_growth_np_yoy
2023-07-31,2981,239.7,risk_fac_growth_np_yoy
2023-07-31,2982,312.3,risk_fac_growth_np_yoy
2023-07-31,2984,6.3,risk_fac_growth_np_yoy
2023-07-31,2983,28.12,risk_fac_growth_np_yoy
2023-07-31,2985,-12.57,risk_fac_growth_np_yoy
2023-07-31,2986,35.29,risk_fac_growth_np_yoy
2023-07-31,2987,152.59,risk_fac_growth_np_yoy
2023-07-31,2988,-180.07,risk_fac_growth_np_yoy
2023-07-31,2989,-37.87,risk_fac_growth_np_yoy
2023-07-31,2990,-46.19,risk_fac_growth_np_yoy
2023-07-31,2991,3.03,risk_fac_growth_np_yoy
2023-07-31,2992,36.96,risk_fac_growth_np_yoy
2023-07-31,2993,28.16,risk_fac_growth_np_yoy
2023-07-31,2995,-94.12,risk_fac_growth_np_yoy
2023-07-31,2996,-41.62,risk_fac_growth_np_yoy
2023-07-31,2997,21.54,risk_fac_growth_np_yoy
2023-07-31,2998,-23.02,risk_fac_growth_np_yoy
2023-07-31,2999,8.2,risk_fac_growth_np_yoy
2023-07-31,3001,-229.13,risk_fac_growth_np_yoy
2023-07-31,3002,49.41,risk_fac_growth_np_yoy
2023-07-31,3003,-112.97,risk_fac_growth_np_yoy
2023-07-31,3000,95.71,risk_fac_growth_np_yoy
2023-07-31,3007,154.84,risk_fac_growth_np_yoy
2023-07-31,3004,-8.77,risk_fac_growth_np_yoy
2023-07-31,3006,-17.83,risk_fac_growth_np_yoy
2023-07-31,3005,-59.58,risk_fac_growth_np_yoy
2023-07-31,3009,17.93,risk_fac_growth_np_yoy
2023-07-31,3008,7.4,risk_fac_growth_np_yoy
2023-07-31,3010,15.62,risk_fac_growth_np_yoy
2023-07-31,3011,119.49,risk_fac_growth_np_yoy
2023-07-31,3012,31.5,risk_fac_growth_np_yoy
2023-07-31,3013,6.89,risk_fac_growth_np_yoy
2023-07-31,3015,-147.54,risk_fac_growth_np_yoy
2023-07-31,3016,-21.22,risk_fac_growth_np_yoy
2023-07-31,3017,15.31,risk_fac_growth_np_yoy
2023-07-31,3018,-13.84,risk_fac_growth_np_yoy
2023-07-31,3019,72.82,risk_fac_growth_np_yoy
2023-07-31,3020,21.7,risk_fac_growth_np_yoy
2023-07-31,3021,2.0,risk_fac_growth_np_yoy
2023-07-31,3022,-20.57,risk_fac_growth_np_yoy
2023-07-31,3023,-14.62,risk_fac_growth_np_yoy
2023-07-31,3025,12.84,risk_fac_growth_np_yoy
2023-07-31,3026,-85.22,risk_fac_growth_np_yoy
2023-07-31,3028,-18.8,risk_fac_growth_np_yoy
2023-07-31,3029,114.37,risk_fac_growth_np_yoy
2023-07-31,3027,-26.2,risk_fac_growth_np_yoy
2023-07-31,3030,20.33,risk_fac_growth_np_yoy
2023-07-31,3031,22.19,risk_fac_growth_np_yoy
2023-07-31,3035,15.56,risk_fac_growth_np_yoy
2023-07-31,3032,135.26,risk_fac_growth_np_yoy
2023-07-31,3033,115.74,risk_fac_growth_np_yoy
2023-07-31,3036,78.97,risk_fac_growth_np_yoy
2023-07-31,3037,98.86,risk_fac_growth_np_yoy
2023-07-31,3039,-12.83,risk_fac_growth_np_yoy
2023-07-31,3038,55.38,risk_fac_growth_np_yoy
2023-07-31,3040,164.54,risk_fac_growth_np_yoy
2023-07-31,3041,44.14,risk_fac_growth_np_yoy
2023-07-31,3043,-16.32,risk_fac_growth_np_yoy
2023-07-31,3042,-25.82,risk_fac_growth_np_yoy
2023-07-31,3816,22.25,risk_fac_growth_np_yoy
2023-07-31,600000,-3.46,risk_fac_growth_np_yoy
2023-07-31,600004,-163.9431874773,risk_fac_growth_np_yoy
2023-07-31,600006,-19.41,risk_fac_growth_np_yoy
2023-07-31,600007,8.99,risk_fac_growth_np_yoy
2023-07-31,600008,34.68,risk_fac_growth_np_yoy
2023-07-31,600009,-89.7672394891,risk_fac_growth_np_yoy
2023-07-31,600010,-125.47,risk_fac_growth_np_yoy
2023-07-31,600011,26.17,risk_fac_growth_np_yoy
2023-07-31,600012,-4.57,risk_fac_growth_np_yoy
2023-07-31,600015,6.37,risk_fac_growth_np_yoy
2023-07-31,600017,-14.4,risk_fac_growth_np_yoy
2023-07-31,600016,2.58,risk_fac_growth_np_yoy
2023-07-31,600019,-48.4,risk_fac_growth_np_yoy
2023-07-31,600018,17.31,risk_fac_growth_np_yoy
2023-07-31,600021,230.64,risk_fac_growth_np_yoy
2023-07-31,600020,-81.1,risk_fac_growth_np_yoy
2023-07-31,600022,-152.42,risk_fac_growth_np_yoy
2023-07-31,600023,61.19,risk_fac_growth_np_yoy
2023-07-31,600026,129.29,risk_fac_growth_np_yoy
2023-07-31,600028,-6.89,risk_fac_growth_np_yoy
2023-07-31,600027,102.3338023819,risk_fac_growth_np_yoy
2023-07-31,600025,16.51,risk_fac_growth_np_yoy
2023-07-31,600032,12.47,risk_fac_growth_np_yoy
2023-07-31,600029,170.03,risk_fac_growth_np_yoy
2023-07-31,600030,-7.72,risk_fac_growth_np_yoy
2023-07-31,600031,-64.49,risk_fac_growth_np_yoy
2023-07-31,600033,1.35,risk_fac_growth_np_yoy
2023-07-31,600035,-2.37,risk_fac_growth_np_yoy
2023-07-31,600037,60.07,risk_fac_growth_np_yoy
2023-07-31,600036,15.08,risk_fac_growth_np_yoy
2023-07-31,600038,-57.61,risk_fac_growth_np_yoy
2023-07-31,600039,67.31,risk_fac_growth_np_yoy
2023-07-31,600048,-33.01,risk_fac_growth_np_yoy
2023-07-31,600050,15.8,risk_fac_growth_np_yoy
2023-07-31,600051,-39.88,risk_fac_growth_np_yoy
2023-07-31,600052,-431.5608417246,risk_fac_growth_np_yoy
2023-07-31,600054,-403.59,risk_fac_growth_np_yoy
2023-07-31,600053,182.88,risk_fac_growth_np_yoy
2023-07-31,600056,13.7,risk_fac_growth_np_yoy
2023-07-31,600055,-4.27,risk_fac_growth_np_yoy
2023-07-31,600058,-29.1,risk_fac_growth_np_yoy
2023-07-31,600057,20.18,risk_fac_growth_np_yoy
2023-07-31,600059,0.7,risk_fac_growth_np_yoy
2023-07-31,600060,107.9,risk_fac_growth_np_yoy
2023-07-31,600061,-38.63,risk_fac_growth_np_yoy
2023-07-31,600062,24.36,risk_fac_growth_np_yoy
2023-07-31,600064,2.14,risk_fac_growth_np_yoy
2023-07-31,600063,37.07,risk_fac_growth_np_yoy
2023-07-31,600067,107.2039154682,risk_fac_growth_np_yoy
2023-07-31,600066,23.68,risk_fac_growth_np_yoy
2023-07-31,600071,-54.83,risk_fac_growth_np_yoy
2023-07-31,600072,37.35,risk_fac_growth_np_yoy
2023-07-31,600073,66.05,risk_fac_growth_np_yoy
2023-07-31,600075,-47.92,risk_fac_growth_np_yoy
2023-07-31,600076,-735.51,risk_fac_growth_np_yoy
2023-07-31,600079,-27.24,risk_fac_growth_np_yoy
2023-07-31,600078,-74.13,risk_fac_growth_np_yoy
2023-07-31,600080,-49.56,risk_fac_growth_np_yoy
2023-07-31,600081,-77.71,risk_fac_growth_np_yoy
2023-07-31,600084,-5310.69,risk_fac_growth_np_yoy
2023-07-31,600082,0.97,risk_fac_growth_np_yoy
2023-07-31,600085,16.17,risk_fac_growth_np_yoy
2023-07-31,600088,-2998.4529053211,risk_fac_growth_np_yoy
2023-07-31,600089,118.93,risk_fac_growth_np_yoy
2023-07-31,600094,141.5234125299,risk_fac_growth_np_yoy
2023-07-31,600095,-167.17,risk_fac_growth_np_yoy
2023-07-31,600096,65.33,risk_fac_growth_np_yoy
2023-07-31,600097,-44.45,risk_fac_growth_np_yoy
2023-07-31,600098,686.8,risk_fac_growth_np_yoy
2023-07-31,600099,-2.06,risk_fac_growth_np_yoy
2023-07-31,600100,150.1769483923,risk_fac_growth_np_yoy
2023-07-31,600101,39.17,risk_fac_growth_np_yoy
2023-07-31,600103,9.17,risk_fac_growth_np_yoy
2023-07-31,600104,-34.3,risk_fac_growth_np_yoy
2023-07-31,600105,87.37,risk_fac_growth_np_yoy
2023-07-31,600106,-20.65,risk_fac_growth_np_yoy
2023-07-31,600107,-618.54,risk_fac_growth_np_yoy
2023-07-31,600108,5.24,risk_fac_growth_np_yoy
2023-07-31,600109,-48.28,risk_fac_growth_np_yoy
2023-07-31,600110,-13.04,risk_fac_growth_np_yoy
2023-07-31,600111,16.64,risk_fac_growth_np_yoy
2023-07-31,600113,-75.44,risk_fac_growth_np_yoy
2023-07-31,600114,472.7,risk_fac_growth_np_yoy
2023-07-31,600115,-205.8457507778,risk_fac_growth_np_yoy
2023-07-31,600116,-44.95,risk_fac_growth_np_yoy
2023-07-31,600117,-0.3,risk_fac_growth_np_yoy
2023-07-31,600118,21.89,risk_fac_growth_np_yoy
2023-07-31,600119,89.4783709713,risk_fac_growth_np_yoy
2023-07-31,600120,44.28,risk_fac_growth_np_yoy
2023-07-31,600121,131.7967227558,risk_fac_growth_np_yoy
2023-07-31,600123,36.52,risk_fac_growth_np_yoy
2023-07-31,600125,0.05,risk_fac_growth_np_yoy
2023-07-31,600127,-115.5266107795,risk_fac_growth_np_yoy
2023-07-31,600126,-70.75,risk_fac_growth_np_yoy
2023-07-31,600128,15.97,risk_fac_growth_np_yoy
2023-07-31,600129,167.7368714736,risk_fac_growth_np_yoy
2023-07-31,600131,46.93,risk_fac_growth_np_yoy
2023-07-31,600130,-57.5,risk_fac_growth_np_yoy
