o1,h1,c1,c2
-0.16675931072817063,9.143968871595343,3.752084491384111,13.201778765981098
-0.19034023316678583,0.7851534618129818,-4.639543183440409,-8.20842255531764
0.0,0.648882480173052,-0.8651766402307137,-2.487382840663299
-0.8025682182985716,-0.32102728731943087,-3.1701444622793007,-8.26645264847513
-0.2555677254472477,1.9715224534501585,-0.4381161007667056,4.527199707922591
0.3177966101694851,1.2711864406779627,-2.0480225988700584,-0.8827683615819204
0.0,1.7543859649122862,1.3495276653171295,-0.6072874493927127
-0.5151320025756578,0.837089504185462,-0.25756600128782337,0.965872504829357
0.18844221105527303,0.8793969849246075,-0.12562814070351536,-1.6331658291457218
-0.14184397163120588,-0.07092198581559739,-0.6382978723404209,1.0638297872340496
-0.40650406504065817,2.777777777777768,1.287262872628725,-2.0325203252032464
0.0,2.937499999999993,2.937499999999993,6.687500000000002
-1.7204301075268824,-1.7204301075268824,-7.634408602150544,-4.301075268817211
-1.3754457463066694,1.9358125318390318,1.324503311258285,-0.7641365257259225
0.15781167806416807,0.6312467122566945,-2.840610205155192,-1.4729089952656538
-0.15982951518380695,1.1188066062866264,-0.6393180607352167,4.208843899840176
-0.6094464195022908,1.9299136617572321,0.8125952260030544,1.422041645505323
-3.7694013303769425,-3.695491500369552,-9.977827050997778,-17.590539541759043
0.7246376811594235,9.98389694041868,9.98389694041868,21.014492753623195
-2.954209748892156,-1.107828655834553,-7.8286558345642465,-7.754800590841937
-0.7352941176470562,9.926470588235304,9.926470588235304,7.261029411764697
-1.5424164524421524,3.8560411311054033,1.285347043701801,7.797772065124242
0.05991611743558778,3.954463750748949,-0.7789095266626855,-6.650689035350521
-0.9661835748792313,-0.6642512077294604,-5.917874396135259,-6.58212560386472
0.0,0.0,-7.0930232558139465,-6.162790697674414
-0.33482142857144126,0.5580357142856984,-4.017857142857151,3.0133928571428603
-1.5572858731924377,6.451612903225801,2.7808676307007785,8.45383759733036
0.4587155963302614,1.3761467889908063,0.917431192660545,2.2935779816513735
-0.7371007371007376,4.914004914004888,3.439803439803435,8.353808353808345
0.0,0.7334963325183352,0.4889975550122383,-0.4889975550122161
-0.43290043290044045,1.298701298701288,0.8658008658008587,3.463203463203457
