sym,close,amt20_wan,volbr,ret20_pct,comp_prov,rank_prov
sh600129,13.74,13010.9,0.788,-4.65,0.9791,1790
sz300161,27.01,8054.0,0.72,2.31,0.9769,1791
sz002326,16.96,29764.4,0.712,-10.26,0.9763,1792
sh601599,3.21,8840.0,0.678,2.88,0.9752,1793
sz300159,2.84,10362.8,0.878,-5.02,0.975,1794
sz000503,6.87,7874.9,0.828,-0.87,0.9749,1795
sh605289,102.14,27502.2,0.529,-2.16,0.9729,1796
sz002553,15.47,21298.2,0.536,0.06,0.9713,1797
sz002009,15.66,10796.7,0.864,-4.98,0.9707,1798
sz301077,22.07,4712.3,0.737,7.08,0.9705,1799
sh600725,3.2,5169.3,1.086,-3.32,0.9701,1800
sh600716,3.73,2164.2,1.217,2.47,0.9689,1801
sz301135,17.94,2777.0,0.982,5.28,0.9688,1802
sz301575,25.2,11278.1,0.902,-6.42,0.9684,1803
sh600169,2.19,2345.5,1.029,5.8,0.9682,1804
sz300663,7.54,23006.8,0.87,-12.53,0.9668,1805
sz300139,46.88,175338.4,0.402,-13.57,0.9659,1806
sz000921,26.47,26275.3,0.469,1.34,0.965,1807
sz301328,52.03,12910.1,0.722,-2.25,0.9638,1808
sh603158,10.62,16500.6,0.569,1.24,0.9614,1809
sz002882,22.06,37278.9,0.463,-1.74,0.9613,1810
sz300080,3.65,5805.7,1.09,-4.45,0.9612,1811
sz002526,2.6,5544.6,1.125,-4.76,0.96,1812
sh600467,2.41,11995.6,0.657,0.84,0.9594,1813
sz300583,13.83,7881.2,0.615,6.63,0.9591,1814
sh601933,3.01,64529.2,0.385,-2.59,0.9584,1815
sz002578,4.14,13329.8,0.566,3.5,0.9581,1816
sz301076,21.43,11675.7,0.535,6.19,0.958,1817
sz000573,3.78,5206.8,0.921,0.8,0.958,1818
sz301101,30.43,5678.4,0.856,1.74,0.9574,1819
sz300279,5.95,8145.7,0.68,3.84,0.9571,1820
sz300872,15.62,16384.8,0.63,-1.14,0.9563,1821
sz301522,23.35,6910.8,0.813,1.08,0.9563,1822
sh600100,6.83,13552.0,0.649,0.0,0.956,1823
sz002086,2.05,14387.9,0.78,-5.09,0.9558,1824
sz300608,9.9,7373.8,0.887,-1.69,0.9557,1825
sz002053,9.35,7550.7,0.814,0.21,0.955,1826
sz301326,108.19,20370.2,0.505,2.17,0.9547,1827
sz000957,9.85,15779.4,0.738,-4.65,0.9538,1828
sz301232,90.67,31681.9,0.537,-3.7,0.9529,1829
sh603063,30.03,47027.3,0.472,-4.39,0.9525,1830
sz002372,8.26,7299.9,1.015,-4.84,0.9513,1831
sz002637,10.95,29643.3,0.539,-3.1,0.9513,1832
sh600161,12.31,12091.3,0.706,-0.89,0.9512,1833
sh600598,12.76,72274.5,0.363,-2.15,0.951,1834
sz002449,6.69,6551.4,0.829,1.21,0.9506,1835
sz000008,2.38,6622.2,1.055,-4.8,0.9497,1836
sh688253,57.79,7525.0,0.635,6.43,0.9485,1837
sz300144,5.77,20665.5,0.622,-3.03,0.9478,1838
sz300565,9.87,7727.0,0.823,-0.2,0.9477,1839
sz300326,6.31,3269.1,1.044,2.44,0.9473,1840
sz300438,50.43,80342.7,0.721,-19.99,0.9466,1841
sz300533,14.1,12547.7,0.706,-1.19,0.9464,1842
sz301456,24.36,5875.9,0.79,3.53,0.9456,1843
sh600358,5.2,2749.5,1.171,1.36,0.9446,1844
sz301029,24.95,16724.5,0.661,-2.39,0.9443,1845
sz300668,32.35,9579.4,0.765,-0.46,0.9431,1846
sz300069,24.82,13428.4,0.869,-6.9,0.942,1847
sz000899,9.1,11282.8,0.898,-5.99,0.9419,1848
sz300213,6.51,6187.1,0.814,2.36,0.9408,1849
sz000989,8.67,13200.4,0.774,-3.88,0.9407,1850
sz000550,16.26,7579.2,0.763,1.94,0.9402,1851
sz001298,17.13,17196.9,0.67,-2.89,0.9378,1852
sh688358,29.35,2200.1,1.135,4.41,0.9378,1853
sh600271,6.69,6569.6,0.986,-2.9,0.9362,1854
sh600478,4.48,9571.5,1.118,-9.68,0.9361,1855
sh601908,2.94,8848.4,0.891,-3.29,0.9329,1856
sh600333,6.78,8931.1,0.558,8.13,0.9309,1857
sz002376,6.73,6220.5,0.878,0.6,0.9282,1858
sh601777,7.71,13857.4,0.778,-4.34,0.9281,1859
sz301027,19.44,11352.8,0.871,-5.12,0.9276,1860
sz300930,26.18,3040.5,1.06,3.03,0.927,1861
sh601898,13.92,59074.4,0.44,-4.59,0.9262,1862
sz300444,8.77,24073.0,0.809,-10.69,0.9248,1863
sz002620,5.82,3372.9,0.989,3.74,0.9247,1864
sz301003,60.7,16722.1,0.622,-0.64,0.9246,1865
sh603615,19.11,11093.5,0.641,2.69,0.9237,1866
sh603210,13.64,3248.1,1.16,0.22,0.9235,1867
sz001210,29.1,21147.5,0.416,6.95,0.9234,1868
sz300904,42.74,5754.1,0.802,3.66,0.9207,1869
sz000525,4.54,13358.8,0.623,1.57,0.9203,1870
sz300654,9.6,9539.4,0.803,-1.34,0.92,1871
sz300463,9.4,3887.4,1.073,0.43,0.9179,1872
sh603915,13.18,7141.6,0.832,0.69,0.9165,1873
sh603579,17.85,4555.2,1.089,-1.49,0.9162,1874
sz002626,16.78,6859.7,0.889,-0.53,0.9157,1875
sz002923,11.06,5914.0,0.881,1.19,0.914,1876
sz300595,10.27,7860.9,1.111,-7.31,0.9138,1877
sh603318,8.98,64919.3,0.546,-10.65,0.913,1878
sh600390,4.87,18489.3,0.714,-4.88,0.9126,1879
sz000488,2.12,3100.5,0.821,9.28,0.9122,1880
sh603817,5.79,6069.5,0.916,0.0,0.9121,1881
sh600759,2.31,27254.4,0.757,-10.12,0.9114,1882
sz300746,14.95,6971.9,0.582,9.77,0.9111,1883
sz002829,20.24,12175.1,0.598,3.64,0.9107,1884
sz002368,13.12,12012.2,0.821,-3.95,0.9049,1885
sh600312,18.93,29483.1,0.657,-7.34,0.9045,1886
sz300377,14.09,53410.0,0.432,-2.89,0.9034,1887
sz301195,27.45,2646.1,1.055,4.81,0.9034,1888
sz301387,56.82,10698.7,0.635,3.52,0.9011,1889
sz300469,50.63,26992.4,0.695,-7.78,0.9006,1890
sz002547,2.36,6190.1,1.313,-8.88,0.8992,1891
sz300510,3.36,6520.9,1.03,-3.45,0.8991,1892
sh600284,5.11,5595.2,0.999,-1.16,0.8975,1893
sh600935,2.31,5593.5,0.97,-0.43,0.8971,1894
sz002993,35.47,18024.8,0.777,-6.51,0.8966,1895
sh601878,9.14,18045.0,0.648,-2.04,0.8959,1896
sh600033,3.63,10770.9,0.677,1.97,0.8952,1897
sz002793,4.77,13585.8,0.715,-1.65,0.8945,1898
sh688523,39.74,11448.6,0.748,-1.07,0.8944,1899
sz301112,31.04,2643.0,1.208,1.6,0.8937,1900
sh600389,18.62,26984.4,0.483,1.25,0.8925,1901
sz002810,21.47,7713.8,0.818,0.66,0.8924,1902
sz301221,27.84,4624.0,1.03,0.04,0.892,1903
sz301488,94.12,10941.8,0.872,-4.36,0.8911,1904
sz002289,35.94,14921.3,0.868,-7.28,0.8904,1905
sh603816,22.44,15400.8,1.003,-11.13,0.8887,1906
sh600939,2.61,3495.3,1.267,-2.25,0.8885,1907
sz300530,19.1,11355.9,0.727,-0.21,0.8883,1908
sh688658,13.8,19880.7,0.743,-6.25,0.887,1909
sh600388,17.22,19135.7,0.698,-4.33,0.8864,1910
sh600377,12.58,13210.9,0.648,1.13,0.8861,1911
sz000516,4.27,8453.6,0.737,2.4,0.8835,1912
sh603326,7.56,3071.0,0.949,6.18,0.8833,1913
sz002597,21.99,17089.4,0.408,10.0,0.8832,1914
sz002249,6.44,21581.2,0.639,-3.3,0.8831,1915
sh603153,13.41,2186.8,1.37,0.52,0.8822,1916
sh688582,39.55,14714.7,0.756,-3.65,0.881,1917
sh601222,5.97,17592.8,0.45,7.37,0.8799,1918
sz002862,15.7,12911.5,0.371,15.1,0.8797,1919
sh688560,12.88,3336.2,0.953,5.31,0.8794,1920
sz002723,7.28,6557.1,1.071,-4.21,0.8788,1921
sz000762,21.54,23984.5,0.693,-6.27,0.8779,1922
sz300094,2.95,28417.2,0.474,1.37,0.8763,1923
sz000561,7.74,8573.2,0.816,-0.13,0.8758,1924
sh600375,3.67,7697.7,1.005,-4.18,0.8749,1925
sz002458,8.21,34914.0,0.621,-7.23,0.8736,1926
sh600009,22.75,16692.0,0.685,-2.36,0.873,1927
sz300298,16.34,5414.8,0.94,0.99,0.8711,1928
sh600509,7.26,11134.1,0.818,-2.68,0.8686,1929
sz300702,21.51,4779.1,1.059,-0.65,0.8654,1930
sz300797,13.56,5337.0,1.008,-0.51,0.8651,1931
sz300128,4.98,15096.8,0.609,1.63,0.864,1932
sz002948,6.02,23626.9,0.529,0.67,0.8639,1933
sz002773,20.17,9815.9,0.821,-1.47,0.863,1934
sz002098,8.18,5690.4,0.557,13.45,0.8629,1935
sh601696,11.28,40617.1,0.527,-4.57,0.862,1936
sz301066,12.48,6513.9,0.785,3.74,0.8594,1937
sz300237,2.25,6151.7,0.575,11.94,0.8591,1938
sh600711,10.9,97719.2,0.427,-8.02,0.8591,1939
sh601881,12.09,29473.0,0.526,-1.31,0.8588,1940
sh603897,30.36,31397.3,0.443,2.29,0.8578,1941
sz002350,13.94,12247.4,0.876,-5.17,0.8576,1942
sh601877,25.18,39088.9,0.504,-3.04,0.8574,1943
sh600039,8.66,19507.6,0.595,-0.23,0.857,1944
sz300452,13.28,5042.9,0.882,3.43,0.8564,1945
sz000155,11.26,29794.7,0.605,-4.82,0.8555,1946
sz300658,10.7,7826.0,0.691,5.11,0.8547,1947
sz300359,4.06,5959.1,1.098,-3.56,0.8542,1948
sz002979,54.14,35446.1,0.505,-2.08,0.8542,1949
sh601555,8.26,33241.1,0.426,2.74,0.8535,1950
sz300703,13.8,9694.6,0.738,1.4,0.8531,1951
sz002112,14.13,14871.8,0.933,-8.54,0.8514,1952
sz000948,13.38,11413.3,0.955,-6.5,0.8513,1953
sz300351,14.1,9366.6,0.782,0.36,0.8506,1954
sh600635,4.46,13662.5,0.793,-3.67,0.849,1955
sh603026,58.99,33661.8,0.626,-6.74,0.8481,1956
sh603979,76.04,56053.8,0.491,-5.79,0.8471,1957
sh600201,11.75,12175.1,0.959,-7.19,0.8469,1958
sh601666,8.83,28476.1,0.742,-9.25,0.8463,1959
sz001336,19.44,4454.3,0.94,3.24,0.8449,1960
sh600113,29.85,18681.2,0.572,1.29,0.8444,1961
sz000581,18.16,11416.6,0.759,-0.77,0.8438,1962
sh601800,5.86,13402.1,0.769,-2.66,0.8433,1963
sz300640,6.41,6890.1,1.106,-5.04,0.843,1964
sz002907,14.71,21030.4,0.83,-8.97,0.8426,1965
sh688367,30.83,4553.5,0.947,2.87,0.8424,1966
sz002012,7.1,7017.2,0.81,2.45,0.8418,1967
sh601678,5.96,57719.5,0.47,-4.94,0.8417,1968
sz001269,19.49,3489.8,1.083,2.2,0.8411,1969
sh600773,10.02,24886.0,0.703,-6.53,0.8407,1970
sh600973,5.91,10567.7,0.949,-5.44,0.8399,1971
sz000563,2.91,12257.9,0.908,-5.83,0.8399,1972
sz300915,22.66,3903.5,0.73,10.81,0.8395,1973
sz301525,40.0,5392.3,0.837,4.28,0.8393,1974
sz002608,7.27,12584.2,0.65,2.11,0.8393,1975
sz301380,34.16,10763.6,0.498,10.19,0.8391,1976
sh688212,28.88,5898.1,0.781,5.09,0.8391,1977
sh600968,3.85,16771.3,0.666,-1.28,0.8384,1978
sz300577,19.4,7408.2,0.679,6.3,0.837,1979
sh688419,53.55,17299.2,0.701,-2.83,0.8366,1980
sh600178,9.55,6383.6,0.968,-0.93,0.8361,1981
sh600318,6.87,34723.7,0.431,2.23,0.8358,1982
sz002102,2.71,4093.9,0.586,15.81,0.8334,1983
sz300115,23.96,76821.9,0.448,-6.48,0.8316,1984
sz003007,40.78,7064.5,0.707,5.84,0.8315,1985
sz000895,23.33,24261.8,0.725,-6.94,0.8314,1986
sh603239,14.18,3251.2,1.18,0.93,0.8309,1987
sh600234,22.65,7778.5,0.612,8.43,0.8309,1988
sz002039,19.03,9593.6,0.862,-2.01,0.8299,1989
sh600502,4.13,13160.3,1.069,-10.41,0.8297,1990
sh601113,3.52,3461.6,1.154,0.86,0.8293,1991
sh688779,7.63,12615.7,0.927,-6.5,0.8293,1992
sh600252,2.16,12886.9,0.92,-6.49,0.8276,1993
sh601619,4.01,12197.0,0.767,-1.47,0.8264,1994
sh688599,11.2,32399.9,0.804,-12.23,0.8253,1995
sz002545,15.63,31491.6,0.804,-11.94,0.8243,1996
sh600728,4.47,9106.1,0.952,-3.87,0.8234,1997
sh600272,15.81,61059.4,1.053,-25.07,0.8233,1998
sz000166,4.47,28104.1,0.561,-1.97,0.8222,1999
sh600859,9.84,15531.1,0.707,-1.8,0.8207,2000
sz300626,29.14,14406.9,0.42,11.78,0.8198,2001
sh600062,16.03,7767.5,0.909,-1.11,0.8195,2002
sz300212,7.91,8589.1,0.771,1.93,0.8191,2003
sh600338,12.42,40933.7,0.673,-10.07,0.8175,2004
sh600067,2.64,5959.9,1.359,-8.33,0.8156,2005
sh688418,32.26,8384.9,0.809,1.07,0.8149,2006
sh688590,12.48,7519.0,0.929,-1.27,0.8148,2007
sh600738,4.19,7351.5,0.848,1.21,0.8146,2008
sz000617,6.75,67543.9,0.511,-8.16,0.8121,2009
sz300983,38.52,4234.8,1.101,0.26,0.8121,2010
sz301223,18.44,2057.9,0.993,9.89,0.811,2011
sz300979,32.82,6861.6,0.964,-1.2,0.8091,2012
sz002405,6.04,18560.9,0.765,-5.33,0.8081,2013
sh600512,2.06,4852.2,1.076,-0.48,0.808,2014
sh600179,4.49,15727.1,0.695,-1.32,0.8073,2015
sz003025,12.41,3307.6,1.272,-0.8,0.8073,2016
sz300594,15.18,2548.8,1.173,3.76,0.8067,2017
sz000810,9.51,17210.8,0.689,-1.96,0.8038,2018
sh603516,84.99,40362.8,0.564,-5.44,0.8033,2019
sh600021,13.32,37554.3,0.524,-2.92,0.8029,2020
sz300532,7.36,6044.5,0.758,6.05,0.8012,2021
sh688128,22.28,3471.4,1.009,4.5,0.7994,2022
sh600602,16.92,37069.4,0.61,-6.47,0.7984,2023
sh600449,13.11,12797.8,0.62,3.64,0.797,2024
sh688169,116.38,68650.6,0.587,-11.55,0.7968,2025
sh603616,5.59,6596.4,0.966,-0.71,0.7964,2026
sz002210,2.09,11833.3,1.147,-10.68,0.7963,2027
sz002922,23.44,40640.6,0.569,-5.64,0.7959,2028
sz300168,4.75,7828.6,1.067,-4.81,0.7946,2029
sh600081,10.51,2576.6,1.286,1.55,0.7941,2030
sh603529,21.66,9408.9,0.86,-1.32,0.7936,2031
sh603261,52.0,15939.9,0.734,-2.6,0.7919,2032
sh600101,7.82,12138.0,0.791,-1.76,0.7911,2033
sh603499,13.35,6328.1,0.552,13.52,0.7907,2034
sz001319,22.03,5847.6,0.589,12.74,0.7877,2035
sh600959,3.09,9302.3,0.811,0.32,0.7863,2036
sz301383,24.65,3745.4,1.029,3.44,0.7857,2037
sz300780,20.11,10656.5,0.718,1.98,0.785,2038
sz000970,11.57,24523.3,0.66,-4.14,0.785,2039
sz300844,24.88,3464.4,1.055,3.62,0.7838,2040
sz301548,57.11,8864.0,1.068,-5.9,0.7818,2041
sz300540,26.57,23008.4,0.68,-4.22,0.7809,2042
sz002332,8.73,12354.7,0.646,3.19,0.7803,2043
sh600185,4.77,25190.6,0.52,1.49,0.7802,2044
sz002386,6.03,9957.2,0.77,1.01,0.7789,2045
sz002248,9.54,19441.0,0.686,-2.75,0.7787,2046
sz001202,15.04,3251.7,0.801,11.08,0.7775,2047
sh600724,5.05,4010.7,1.223,-1.37,0.7773,2048
sz000668,17.44,7193.4,2.467,-24.34,0.7773,2049
sh600570,20.2,40696.2,0.596,-6.52,0.7756,2050
sz002192,60.83,91738.0,0.625,-15.71,0.7756,2051
sh601608,4.6,13907.4,0.847,-4.56,0.7756,2052
sh688039,33.39,11285.7,0.546,8.27,0.7756,2053
sz002580,18.65,126882.3,0.508,-13.78,0.775,2054
sz300997,15.61,20684.1,0.721,-4.53,0.7742,2055
sh600299,8.37,29349.2,0.552,-1.41,0.7734,2056
sh603707,7.91,8880.6,0.918,-2.1,0.7734,2057
sz300775,20.96,28778.0,0.519,0.34,0.773,2058
sh600117,2.16,3406.2,1.721,-8.09,0.7729,2059
sz301228,58.09,18406.8,0.854,-7.49,0.7708,2060
sz300370,2.16,5336.7,1.261,-4.85,0.77,2061
sh601187,6.93,16221.7,0.772,-3.75,0.7695,2062
sh600513,14.97,11061.7,1.017,-6.73,0.7693,2063
sh601866,2.42,18147.1,0.645,-0.41,0.7689,2064
sh688065,39.32,18640.8,0.905,-9.0,0.7688,2065
sh600597,6.77,7209.4,0.952,-0.88,0.7677,2066
sz000955,3.96,3967.5,1.569,-7.26,0.7676,2067
sh601860,2.55,14327.3,0.755,-1.92,0.7665,2068
sz002097,6.99,14347.5,0.838,-4.51,0.7658,2069
sz002878,12.61,6284.8,0.922,1.29,0.7655,2070
sz002284,9.59,27463.4,0.596,-2.54,0.7655,2071
sz000952,6.56,3916.1,1.191,-0.3,0.7638,2072
sh605399,11.56,3537.7,0.913,7.24,0.7626,2073
sz300024,13.22,26168.8,0.779,-8.58,0.762,2074
sh688148,5.96,7191.2,1.164,-5.7,0.7601,2075
sz301505,18.21,6596.2,0.534,14.31,0.7594,2076
sz002557,18.12,11824.8,0.84,-2.53,0.7565,2077
sz300233,13.51,10981.0,0.752,0.9,0.7563,2078
sz003019,27.9,11571.5,0.518,9.54,0.7557,2079
sz301378,25.58,5707.9,0.836,4.79,0.7535,2080
sz300809,24.75,8488.4,0.703,5.14,0.753,2081
sz002048,18.45,26020.2,0.6,-1.97,0.7511,2082
sh600803,18.58,17314.0,0.499,6.54,0.7511,2083
sz002921,21.25,10635.7,0.815,-0.7,0.7511,2084
sh600831,3.34,4813.7,1.13,-0.89,0.7503,2085
sz300141,9.82,5144.6,1.143,-1.8,0.7477,2086
sz000778,3.59,19780.8,0.669,-1.91,0.7474,2087
sz001229,39.15,17450.2,0.752,-3.55,0.7474,2088
sh601098,10.36,11451.9,0.638,4.65,0.746,2089
sz000430,7.0,21286.9,0.564,1.6,0.7455,2090
sh600155,6.09,19461.7,0.64,-0.65,0.7454,2091
sz002896,60.74,33252.4,0.601,-4.36,0.7453,2092
sh688272,30.0,3783.7,0.977,5.12,0.745,2093
sz000688,25.54,49026.1,0.975,-20.01,0.741,2094
sh688084,44.47,7055.0,0.739,5.88,0.7409,2095
sh601018,3.4,19030.0,0.677,-1.73,0.7392,2096
sz300815,15.74,7114.2,0.999,-1.56,0.7387,2097
sz000917,6.93,22598.2,0.639,-1.98,0.7379,2098
sh688484,34.7,25649.4,0.531,1.34,0.7375,2099
sh600980,19.54,4162.8,1.215,-1.06,0.7359,2100
sz300439,10.06,3377.1,0.982,6.23,0.7356,2101
sh603103,16.27,10480.4,0.638,5.65,0.7353,2102
sh601136,14.52,37567.8,0.425,3.05,0.7349,2103
sh600483,10.67,12871.1,0.801,-1.93,0.7342,2104
sz301257,42.1,16462.2,0.844,-5.63,0.7341,2105
sz301587,21.81,4190.9,1.147,0.32,0.7334,2106
sz002520,6.25,16271.7,0.657,0.64,0.733,2107
sh600732,10.86,23189.8,0.712,-4.82,0.7321,2108
sz000922,12.32,9749.5,0.7,4.14,0.7317,2109
sz300723,34.37,23181.7,0.702,-4.45,0.7302,2110
sh688221,17.48,24729.6,0.791,-8.0,0.7302,2111
sh688223,3.85,27981.2,0.905,-12.5,0.7272,2112
sh601607,16.06,14347.3,0.76,-1.59,0.7253,2113
sz002197,6.52,11692.9,0.935,-4.68,0.7251,2114
sz000975,24.28,105663.5,0.507,-11.29,0.7237,2115
sz001332,27.49,5865.6,1.043,-0.54,0.7231,2116
sh688435,30.8,12916.8,0.619,4.51,0.7226,2117
sh688390,58.87,43367.5,0.681,-9.75,0.7214,2118
sz002270,17.93,19076.8,0.865,-7.53,0.7203,2119
sz002567,3.67,12679.2,0.827,-2.39,0.7198,2120
sz301358,51.95,75097.4,0.767,-18.06,0.7197,2121
sh603619,21.6,80303.4,0.451,-5.68,0.7195,2122
sh600064,7.7,11927.2,0.794,-0.77,0.7187,2123
sh600475,15.1,13292.0,0.761,-0.79,0.7185,2124
sz002668,8.91,13948.5,0.984,-7.57,0.7183,2125
sz002507,11.18,11191.2,0.836,-1.41,0.718,2126
sz300006,5.62,17260.9,0.784,-4.1,0.7176,2127
sh603206,13.91,3743.5,1.219,0.14,0.717,2128
sh600816,2.37,16286.7,0.893,-6.69,0.7156,2129
sh600348,8.98,32670.5,0.51,0.22,0.7145,2130
sz002783,8.1,6305.2,0.953,1.12,0.7098,2131
sz000426,34.37,196768.9,0.45,-14.35,0.7092,2132
sh603300,4.59,13954.2,0.867,-4.37,0.7091,2133
sz000927,2.44,10144.3,0.954,-3.56,0.7088,2134
sh688455,18.0,4492.5,0.79,9.09,0.7082,2135
sz300417,12.05,3859.0,0.975,5.42,0.7081,2136
sz300160,4.47,2771.8,1.315,1.36,0.7073,2137
sz003009,46.7,15987.2,0.676,0.45,0.7065,2138
sz002718,83.22,6725.9,0.95,0.63,0.7052,2139
sh603866,4.14,5605.6,1.176,-2.82,0.705,2140
sz002295,10.18,21505.5,0.59,0.89,0.7039,2141
sh600546,13.37,30715.0,0.56,-1.33,0.7035,2142
sz301216,17.6,57186.4,0.421,-0.45,0.7033,2143
sh603709,12.7,3879.2,0.946,6.19,0.7018,2144
sh688307,48.7,15956.1,0.666,0.91,0.7005,2145
sh600446,10.62,15056.6,0.805,-3.19,0.6998,2146
sh688351,17.93,158341.0,0.463,-12.75,0.6994,2147
sh600580,27.15,64559.9,0.578,-9.38,0.6992,2148
sz000761,2.22,4685.1,1.583,-8.26,0.6986,2149
sh600754,18.44,25833.6,0.659,-3.56,0.6985,2150
sz300040,5.66,18668.4,0.792,-4.87,0.6981,2151
sh600158,7.03,17056.8,0.701,-0.99,0.697,2152
sh600855,12.86,15558.1,0.534,6.63,0.6961,2153
sh600785,10.74,57509.4,0.528,-5.95,0.6947,2154
sz000998,8.89,61924.8,0.391,0.68,0.6933,2155
sh688157,19.87,4900.4,0.949,3.92,0.6929,2156
sh688196,34.66,8490.7,0.647,7.91,0.6925,2157
sh600114,27.75,44618.0,0.551,-4.48,0.6921,2158
sh601901,6.87,26919.9,0.546,0.73,0.6919,2159
sz301631,64.06,17480.9,0.586,3.24,0.6915,2160
sh688500,31.18,7161.8,1.667,-13.6,0.69,2161
sh603021,5.24,3174.6,1.531,-3.5,0.6892,2162
sz300026,3.25,15661.0,0.867,-5.25,0.6892,2163
sz002105,6.11,4088.6,1.122,1.66,0.6879,2164
sz002126,38.33,58513.1,0.526,-5.92,0.6866,2165
sh603728,50.23,30551.7,0.425,5.73,0.685,2166
sz300525,7.81,9282.7,1.045,-4.64,0.685,2167
sh603727,18.23,5316.1,1.071,0.28,0.6838,2168
sz002832,25.45,18324.0,0.528,5.43,0.6836,2169
sz002510,5.67,14122.8,0.721,0.35,0.6836,2170
sh688369,19.96,6421.5,0.95,1.37,0.6819,2171
sh603886,12.63,6419.6,1.071,-1.56,0.6814,2172
sz300194,3.9,6235.2,1.115,-2.26,0.6809,2173
sh601011,2.88,20621.7,0.666,-1.37,0.6807,2174
sz002506,2.42,53496.8,0.7,-12.0,0.6806,2175
sz000537,7.34,14846.0,0.857,-4.3,0.6788,2176
sh600428,11.23,48638.8,0.434,0.72,0.6784,2177
sh603389,44.3,11286.5,0.728,2.4,0.6773,2178
sz000801,11.87,17214.5,0.584,3.67,0.6773,2179
sh600838,8.56,19859.3,0.566,3.01,0.6765,2180
sh605277,17.43,34639.4,0.428,4.43,0.6757,2181
sz001308,18.25,2768.0,1.233,3.34,0.675,2182
sh600782,2.66,10781.6,1.147,-8.28,0.6746,2183
sh603332,12.1,3934.0,1.072,3.33,0.674,2184
sh688657,34.39,3323.3,0.957,7.77,0.6738,2185
sz000766,15.43,18951.4,0.803,-5.05,0.6722,2186
sz000697,9.07,6728.1,0.679,9.28,0.672,2187
sz002276,9.91,11122.6,0.952,-3.97,0.672,2188
sh600096,27.95,102656.2,0.439,-6.86,0.6709,2189
sz000809,3.35,5692.4,1.207,-3.18,0.6705,2190
sz000779,8.69,52404.5,0.66,-10.23,0.6697,2191
sh688236,14.58,2649.1,1.463,-0.34,0.669,2192
sz000498,5.14,4761.6,1.0,3.21,0.6689,2193
sh688475,28.18,9805.7,0.94,-2.36,0.6678,2194
sz002163,7.6,29776.3,0.806,-9.52,0.6676,2195
sz002756,40.13,32982.9,0.831,-11.28,0.6665,2196
sh600654,3.01,34471.9,0.509,0.33,0.6658,2197
sz301051,19.02,15196.0,0.487,9.5,0.6657,2198
sz002985,27.87,13835.6,0.571,6.5,0.6654,2199
sh688050,39.41,7649.8,1.048,-2.55,0.665,2200
sz301121,36.38,4321.1,1.042,3.21,0.6646,2201
sz002603,15.46,18099.7,0.775,-3.62,0.6643,2202
sz002982,12.55,5683.1,1.065,0.0,0.6629,2203
sh601965,13.26,7959.6,1.285,-7.92,0.6627,2204
sh688581,56.31,4367.0,0.851,8.1,0.6626,2205
sh600791,7.02,14345.2,0.916,-5.39,0.6617,2206
sz301353,20.32,2425.5,1.218,5.12,0.6614,2207
sh600399,4.37,15113.3,0.693,0.92,0.661,2208
sh688295,37.36,16824.5,0.764,-2.48,0.6585,2209
sh605090,31.79,24123.1,0.846,-8.52,0.6573,2210
sh600143,13.22,29025.2,0.701,-5.71,0.6562,2211
sh600079,18.83,13351.4,0.699,2.0,0.6553,2212
sh688556,7.94,15678.7,0.779,-2.22,0.6549,2213
sz300569,4.94,10671.9,0.687,4.66,0.6549,2214
sh600771,13.82,8545.2,0.887,0.58,0.6544,2215
sz002797,6.29,31794.4,0.601,-2.78,0.6525,2216
sz002643,13.32,19554.6,0.588,2.54,0.6523,2217
sz002712,4.98,9735.7,0.747,3.53,0.6516,2218
sz000719,12.21,6278.8,0.935,2.35,0.6515,2219
sh688062,27.8,18016.0,0.881,-6.55,0.6505,2220
sz002063,5.29,10258.1,0.92,-2.04,0.6485,2221
sh603477,14.24,18032.3,0.788,-3.78,0.6472,2222
sh603737,21.83,20587.7,1.112,-13.54,0.6471,2223
sz002240,26.62,69513.0,0.765,-16.34,0.6469,2224
sz300720,62.95,69113.0,0.724,-14.91,0.6447,2225
sh688088,30.07,12640.1,0.694,2.87,0.644,2226
sh600979,3.88,12987.4,0.847,-2.27,0.6439,2227
sz000635,7.44,14145.2,0.438,13.07,0.6433,2228
sh601226,6.68,6940.2,0.876,3.09,0.6432,2229
sh603065,14.79,38016.8,0.945,-15.53,0.6424,2230
sz002251,3.48,42387.8,0.594,-5.18,0.6411,2231
sz002903,30.67,38197.1,0.452,2.58,0.6404,2232
sz300147,6.33,6191.3,1.304,-5.52,0.6402,2233
sh605167,16.16,14594.1,0.464,11.37,0.6398,2234
sh600624,4.65,2069.8,1.113,9.15,0.6395,2235
sh603578,13.9,5252.2,0.888,5.54,0.6394,2236
sz002905,8.94,8698.0,0.57,11.47,0.6369,2237
sz300034,15.92,15243.8,0.69,1.27,0.6369,2238
sh601212,6.04,238311.5,0.474,-16.57,0.6343,2239
sh603069,13.37,6496.1,0.933,2.3,0.6341,2240
sz002416,9.01,14964.4,0.853,-3.74,0.6339,2241
sz300018,12.02,11660.2,0.606,7.13,0.6338,2242
sz300571,29.41,16939.6,0.813,-3.76,0.6334,2243
sz300333,11.73,47549.1,0.564,-4.94,0.6323,2244
sz000151,9.98,7255.5,1.047,-1.58,0.6302,2245
sz002239,2.48,12947.5,0.884,-3.12,0.6302,2246
sh600536,31.39,61097.8,0.499,-4.39,0.6295,2247
